intercept_b,intercept_p,tau2_hat,tau2_p,sample_size,k,true_tau2,mu,reliability_mean,reliability_sd,effect_type,method,step_length,maxiterations,non_converged
0.14206869975083,6.66120035810011e-80,0.00130311177343286,0.167048393935401,150,200,0.0064,0.2,0.7,0.15,r,HV,0.5,100,0
0.210120477213427,2.0617680154362e-05,0.000983662431429014,0.587372955167768,150,5,4e-04,0.3,0.7,0.15,r,HV,0.5,100,0
0.211832258622746,2.1501565736253e-17,0.000411038038444578,0.662911983056572,150,20,4e-04,0.3,0.7,0.15,r,HV,0.5,100,0
0.211739225260241,3.24514992424155e-38,0.000245601036076287,0.726772011465418,150,40,4e-04,0.3,0.7,0.15,r,HV,0.5,100,0
0.212079657915246,8.06772469422307e-253,4.70433315903651e-05,0.898917223239306,150,200,4e-04,0.3,0.7,0.15,r,HV,0.5,100,0
0.210058886591311,3.74767881503134e-05,0.00135636038815773,0.544860734714785,150,5,0.0016,0.3,0.7,0.15,r,HV,0.5,100,0
0.211870539917837,1.04494060949875e-15,0.000711398987980124,0.573178604562258,150,20,0.0016,0.3,0.7,0.15,r,HV,0.5,100,0
0.211947667057594,1.72553411262802e-33,0.000513505624644014,0.595364032956037,150,40,0.0016,0.3,0.7,0.15,r,HV,0.5,100,0
0.212529811230872,2.97631023422863e-218,0.000253568632321835,0.675275838232126,150,200,0.0016,0.3,0.7,0.15,r,HV,0.5,100,0
0.209940078104525,0.000151243000050095,0.00203554215347967,0.479367437792566,150,5,0.0036,0.3,0.7,0.15,r,HV,0.5,100,0
0.212157484295407,4.64708348729055e-14,0.00138886452603922,0.427332366771647,150,20,0.0036,0.3,0.7,0.15,r,HV,0.5,100,0
0.212555419074474,2.43456345029419e-31,0.0011981829804889,0.390406825433506,150,40,0.0036,0.3,0.7,0.15,r,HV,0.5,100,0
0.212783178627666,4.62560407018877e-195,0.00103448846339162,0.249244787108427,150,200,0.0036,0.3,0.7,0.15,r,HV,0.5,100,0
0.211616268530882,0.000452377464321617,0.00323370578646854,0.401823805518612,150,5,0.0064,0.3,0.7,0.15,r,HV,0.5,100,0
0.212179573501572,9.740544942002e-13,0.00253241567080642,0.281653461903733,150,20,0.0064,0.3,0.7,0.15,r,HV,0.5,100,0
0.21249195288571,1.00873760957845e-24,0.00243625131364013,0.190387595591076,150,40,0.0064,0.3,0.7,0.15,r,HV,0.5,100,0
0.21280007694815,7.27714837840812e-165,0.00246856618196886,0.0215799492498594,150,200,0.0064,0.3,0.7,0.15,r,HV,0.5,100,0
0.280897434369308,1.12483659818793e-06,0.0017873759251267,0.484875277009647,150,5,4e-04,0.4,0.7,0.15,r,HV,0.5,100,0
0.28223648316363,4.79974189433146e-25,0.00115167858343133,0.444792116973402,150,20,4e-04,0.4,0.7,0.15,r,HV,0.5,100,0
0.282750502946861,2.57389682212039e-57,0.00100310572808419,0.414034079048621,150,40,4e-04,0.4,0.7,0.15,r,HV,0.5,100,0
0.283271137594735,0,0.000850848171531391,0.293240375966101,150,200,4e-04,0.4,0.7,0.15,r,HV,0.5,100,0
0.281024984335003,1.57973540183443e-06,0.00220182220467198,0.445893362691534,150,5,0.0016,0.4,0.7,0.15,r,HV,0.5,100,0
0.282751765887206,2.37958658696295e-24,0.00164210565691533,0.367554120269055,150,20,0.0016,0.4,0.7,0.15,r,HV,0.5,100,0
0.283139270321022,2.1743620008614e-45,0.00152454666017634,0.300522087982781,150,40,0.0016,0.4,0.7,0.15,r,HV,0.5,100,0
0.283332320163022,0,0.00145394843199682,0.110258876733925,150,200,0.0016,0.4,0.7,0.15,r,HV,0.5,100,0
0.280952042577964,6.70310184818554e-06,0.00304233213118183,0.393183037866895,150,5,0.0036,0.4,0.7,0.15,r,HV,0.5,100,0
0.282578107440746,5.27705526583616e-21,0.00249172102356274,0.257366454065812,150,20,0.0036,0.4,0.7,0.15,r,HV,0.5,100,0
0.283044276555811,8.78494918273966e-42,0.00249566645494118,0.166159636207434,150,40,0.0036,0.4,0.7,0.15,r,HV,0.5,100,0
0.283347137527145,3.07868904935217e-299,0.0025213354066482,0.0128085348116225,150,200,0.0036,0.4,0.7,0.15,r,HV,0.5,100,0
0.281185270673949,1.97431055913493e-05,0.00425944108583837,0.336774411803835,150,5,0.0064,0.4,0.7,0.15,r,HV,0.5,100,0
0.283294306801031,1.96793312290972e-17,0.00387628944761565,0.155906576408749,150,20,0.0064,0.4,0.7,0.15,r,HV,0.5,100,0
0.283305358379641,1.65108682462185e-39,0.00390374119603258,0.0677790294358068,150,40,0.0064,0.4,0.7,0.15,r,HV,0.5,100,0
0.283422503180792,2.10051448918603e-257,0.0040055694367077,0.000276330680367453,150,200,0.0064,0.4,0.7,0.15,r,HV,0.5,100,0
0.351752998488432,1.48105875703273e-07,0.00308210841052986,0.366955266293643,150,5,4e-04,0.5,0.7,0.15,r,HV,0.5,100,0
0.353226937841126,1.40479050661708e-30,0.00257000578366539,0.216326921529869,150,20,4e-04,0.5,0.7,0.15,r,HV,0.5,100,0
0.353657842655988,1.87703866913448e-73,0.00255346779496785,0.124448619676385,150,40,4e-04,0.5,0.7,0.15,r,HV,0.5,100,0
0.353641801424426,0,0.00261336878935379,0.00373644989522525,150,200,4e-04,0.5,0.7,0.15,r,HV,0.5,100,0
0.351804992476822,2.9266256435145e-07,0.00355260882973786,0.343471214662637,150,5,0.0016,0.5,0.7,0.15,r,HV,0.5,100,0
0.35364047326364,2.959189251719e-28,0.00321448952805735,0.166722588581942,150,20,0.0016,0.5,0.7,0.15,r,HV,0.5,100,0
0.353392868114059,7.3334935892094e-67,0.00319130922676574,0.0783571655420802,150,40,0.0016,0.5,0.7,0.15,r,HV,0.5,100,0
0.353538101152257,0,0.00328022582742158,0.000585646651471064,150,200,0.0016,0.5,0.7,0.15,r,HV,0.5,100,0
0.35163253495163,5.75541565813081e-07,0.00450571762274912,0.302767237105781,150,5,0.0036,0.5,0.7,0.15,r,HV,0.5,100,0
0.353258230887146,6.47773117001012e-24,0.00423099912379051,0.113114039252586,150,20,0.0036,0.5,0.7,0.15,r,HV,0.5,100,0
0.353428142334093,2.47810593530487e-59,0.00425105460874265,0.03901020195709,150,40,0.0036,0.5,0.7,0.15,r,HV,0.5,100,0
0.35371895467255,0,0.00437994826113735,1.43348364380936e-05,150,200,0.0036,0.5,0.7,0.15,r,HV,0.5,100,0
0.351538266049211,2.94581974589193e-06,0.00577992140376828,0.261740514720765,150,5,0.0064,0.5,0.7,0.15,r,HV,0.5,100,0
0.352994448628503,2.71616283866206e-24,0.00562703538073506,0.0641011054285998,150,20,0.0064,0.5,0.7,0.15,r,HV,0.5,100,0
0.353604696008361,1.73356415528921e-45,0.00578997210608575,0.0138476157697003,150,40,0.0064,0.5,0.7,0.15,r,HV,0.5,100,0
0.353721688991714,0,0.00591687735821651,2.4505358034029e-07,150,200,0.0064,0.5,0.7,0.15,r,HV,0.5,100,0
0.422050965571576,4.06631544262159e-08,0.00486667516350933,0.26092244161741,150,5,4e-04,0.6,0.7,0.15,r,HV,0.5,100,0
0.423504764530642,6.4825711819448e-36,0.00462465971453032,0.0631180001951536,150,20,4e-04,0.6,0.7,0.15,r,HV,0.5,100,0
0.423687973377857,3.30688923540348e-93,0.00468862311802413,0.0135752389879823,150,40,4e-04,0.6,0.7,0.15,r,HV,0.5,100,0
0.423709875415174,0,0.0047519347005563,1.83238131569973e-07,150,200,4e-04,0.6,0.7,0.15,r,HV,0.5,100,0
0.422910827512659,1.29542012144801e-07,0.0054585563791904,0.238638409064524,150,5,0.0016,0.6,0.7,0.15,r,HV,0.5,100,0
0.423457521824002,3.85503559206569e-34,0.00530880043561042,0.0477611975636447,150,20,0.0016,0.6,0.7,0.15,r,HV,0.5,100,0
0.423550040615835,2.9360254023897e-74,0.00538694934101488,0.00838019105200066,150,40,0.0016,0.6,0.7,0.15,r,HV,0.5,100,0
0.423700884165666,0,0.00543482258755766,4.85042567807425e-10,150,200,0.0016,0.6,0.7,0.15,r,HV,0.5,100,0
0.421755904155306,1.18287403892982e-07,0.00631570778008351,0.219119422075319,150,5,0.0036,0.6,0.7,0.15,r,HV,0.5,100,0
0.423595083312031,5.22721987928066e-33,0.00639853709489418,0.0308954769515384,150,20,0.0036,0.6,0.7,0.15,r,HV,0.5,100,0
0.423533160475889,4.7880570309223e-75,0.00652972341244166,0.00365406570681728,150,40,0.0036,0.6,0.7,0.15,r,HV,0.5,100,0
0.423614629382932,0,0.00657170797685279,4.53275853175596e-11,150,200,0.0036,0.6,0.7,0.15,r,HV,0.5,100,0
0.421173933847764,8.81296058449826e-07,0.00796456835812629,0.179612293293796,150,5,0.0064,0.6,0.7,0.15,r,HV,0.5,100,0
0.423206487890583,8.05708519181779e-31,0.00792282365546853,0.017201587506897,150,20,0.0064,0.6,0.7,0.15,r,HV,0.5,100,0
0.423343994097421,6.32570346356723e-64,0.00801306894636372,0.00101825543883557,150,40,0.0064,0.6,0.7,0.15,r,HV,0.5,100,0
0.423608255030721,0,0.00811233731488336,4.78597978729362e-15,150,200,0.0064,0.6,0.7,0.15,r,HV,0.5,100,0
0.00022148842739997,0.571629789747242,0.000627066164717875,0.651041667404606,150,5,4e-04,0,0.8,0.15,r,HV,0.5,100,0
-0.000312164217493128,0.561010676372636,0.000123388379732796,0.799959786351267,150,20,4e-04,0,0.8,0.15,r,HV,0.5,100,0
-0.000120889067150483,0.565634118192292,3.26485159666802e-05,0.885191248041818,150,40,4e-04,0,0.8,0.15,r,HV,0.5,100,0
5.01779451359087e-05,0.56066032506182,4.17047384815881e-08,0.996255805623594,150,200,4e-04,0,0.8,0.15,r,HV,0.5,100,0
-0.000186863765956295,0.554227747272455,0.00097371801680249,0.603505171839535,150,5,0.0016,0,0.8,0.15,r,HV,0.5,100,0
0.000223454712759543,0.541466179458883,0.000319137153133626,0.694202863511418,150,20,0.0016,0,0.8,0.15,r,HV,0.5,100,0
9.94109186619447e-05,0.536925392712619,0.000152379013903523,0.76175849796011,150,40,0.0016,0,0.8,0.15,r,HV,0.5,100,0
3.83482476476786e-05,0.536914804539667,5.94391209143542e-06,0.948127888162851,150,200,0.0016,0,0.8,0.15,r,HV,0.5,100,0
-0.00028654657286852,0.534436072294,0.0017196561296119,0.523159011813535,150,5,0.0036,0,0.8,0.15,r,HV,0.5,100,0
-0.000107469269778356,0.519989657061687,0.000938096373377666,0.518050799202213,150,20,0.0036,0,0.8,0.15,r,HV,0.5,100,0
3.4645928192891e-05,0.51167194512212,0.000664005541435086,0.529745114921522,150,40,0.0036,0,0.8,0.15,r,HV,0.5,100,0
0.0001089131024905,0.506899507869251,0.000320561722389173,0.554887655038885,150,200,0.0036,0,0.8,0.15,r,HV,0.5,100,0
-0.000319740101436668,0.508054821756814,0.00302080462061121,0.434366206854666,150,5,0.0064,0,0.8,0.15,r,HV,0.5,100,0
-0.000227259779522145,0.500742523164614,0.00220042907187758,0.327546703683669,150,20,0.0064,0,0.8,0.15,r,HV,0.5,100,0
2.42871116120922e-05,0.494963238381865,0.00197906742970865,0.26113249671431,150,40,0.0064,0,0.8,0.15,r,HV,0.5,100,0
0.00011280302049944,0.498212497387578,0.00185825986143441,0.0675180903325548,150,200,0.0064,0,0.8,0.15,r,HV,0.5,100,0
0.0784492683099721,0.103760355976899,0.000729789662457343,0.637668215341953,150,5,4e-04,0.1,0.8,0.15,r,HV,0.5,100,0
0.078816938297803,0.000961727571636371,0.000150725782338554,0.781699124468609,150,20,4e-04,0.1,0.8,0.15,r,HV,0.5,100,0
0.0787916982223251,2.64784455972508e-06,4.8947805352216e-05,0.86342149570067,150,40,4e-04,0.1,0.8,0.15,r,HV,0.5,100,0
0.0788303694523824,1.00960175435391e-28,4.60844609804197e-07,0.992709185296991,150,200,4e-04,0.1,0.8,0.15,r,HV,0.5,100,0
0.0777969734656658,0.120092976749024,0.00106362396401028,0.596273254515332,150,5,0.0016,0.1,0.8,0.15,r,HV,0.5,100,0
0.0785686936565198,0.00151650738977634,0.00037598243901643,0.671916597364703,150,20,0.0016,0.1,0.8,0.15,r,HV,0.5,100,0
0.0791406499188321,5.08028844058923e-06,0.000190755682987819,0.741158917147649,150,40,0.0016,0.1,0.8,0.15,r,HV,0.5,100,0
0.0789871365128964,8.63221089431134e-29,1.52051113441042e-05,0.920406814206469,150,200,0.0016,0.1,0.8,0.15,r,HV,0.5,100,0
0.0787303917237721,0.138724266847634,0.00183817804869351,0.514464602657562,150,5,0.0036,0.1,0.8,0.15,r,HV,0.5,100,0
0.0791043926176887,0.00303751159461254,0.00101380944916596,0.500855000568176,150,20,0.0036,0.1,0.8,0.15,r,HV,0.5,100,0
0.0793518609254449,3.05395827295088e-05,0.000770592706630071,0.494910830681054,150,40,0.0036,0.1,0.8,0.15,r,HV,0.5,100,0
0.0793429656024697,9.58670707868009e-24,0.000444615799054003,0.478689723765492,150,200,0.0036,0.1,0.8,0.15,r,HV,0.5,100,0
0.0781891681763212,0.173073902930268,0.00323061143066841,0.416493825075756,150,5,0.0064,0.1,0.8,0.15,r,HV,0.5,100,0
0.0788992522854745,0.00731109669901047,0.00230932901292277,0.312167718579677,150,20,0.0064,0.1,0.8,0.15,r,HV,0.5,100,0
0.0793945023934605,0.000143902889682578,0.00216185620255444,0.232650970151989,150,40,0.0064,0.1,0.8,0.15,r,HV,0.5,100,0
0.0793698686563901,2.27929700811291e-18,0.00206689028283729,0.0467492677542396,150,200,0.0064,0.1,0.8,0.15,r,HV,0.5,100,0
0.156795292950067,0.00129292205335554,0.000853424037296528,0.610518888688036,150,5,4e-04,0.2,0.8,0.15,r,HV,0.5,100,0
0.157488796958265,1.22091726218465e-11,0.000286497999426035,0.71135231014839,150,20,4e-04,0.2,0.8,0.15,r,HV,0.5,100,0
0.157585601039188,8.82852798966634e-23,0.0001273122553961,0.791578688011139,150,40,4e-04,0.2,0.8,0.15,r,HV,0.5,100,0
0.1579292955117,2.6135816893969e-134,7.67499059345052e-06,0.960537460327893,150,200,4e-04,0.2,0.8,0.15,r,HV,0.5,100,0
0.157607549620663,0.00220098726803427,0.00130791633323581,0.552567304592749,150,5,0.0016,0.2,0.8,0.15,r,HV,0.5,100,0
0.157702480467518,8.04692422371355e-10,0.000566237048415769,0.607056559329043,150,20,0.0016,0.2,0.8,0.15,r,HV,0.5,100,0
0.158031151069267,2.31774307589662e-16,0.000383126004178396,0.637409092691264,150,40,0.0016,0.2,0.8,0.15,r,HV,0.5,100,0
0.158332499041681,6.3048201238119e-118,0.000111056198001303,0.779669283763155,150,200,0.0016,0.2,0.8,0.15,r,HV,0.5,100,0
0.157211624495634,0.00457648003621561,0.00217063308879176,0.477108270493102,150,5,0.0036,0.2,0.8,0.15,r,HV,0.5,100,0
0.157767971784021,9.60874361994678e-09,0.00133927694052857,0.435259947857284,150,20,0.0036,0.2,0.8,0.15,r,HV,0.5,100,0
0.158339758045805,1.1517264336107e-16,0.00115542502687634,0.396654428698595,150,40,0.0036,0.2,0.8,0.15,r,HV,0.5,100,0
0.15858922354518,1.04971375520379e-97,0.00093127985194426,0.261803619512936,150,200,0.0036,0.2,0.8,0.15,r,HV,0.5,100,0
0.157075815777011,0.0100534653683025,0.0033913546305393,0.397264172047765,150,5,0.0064,0.2,0.8,0.15,r,HV,0.5,100,0
0.158293535276182,2.72291117848522e-07,0.00274619219468184,0.259840525339094,150,20,0.0064,0.2,0.8,0.15,r,HV,0.5,100,0
0.158465440632135,1.93879716928681e-13,0.00269517971037812,0.166872072182561,150,40,0.0064,0.2,0.8,0.15,r,HV,0.5,100,0
0.158569428083256,4.6770026946101e-84,0.00267466929651547,0.0129871444821193,150,200,0.0064,0.2,0.8,0.15,r,HV,0.5,100,0
0.234923907562437,8.6702544085269e-06,0.00127384246734479,0.544813610782121,150,5,4e-04,0.3,0.8,0.15,r,HV,0.5,100,0
0.236397433187632,1.2768848542494e-18,0.000598143030376996,0.589459508651515,150,20,4e-04,0.3,0.8,0.15,r,HV,0.5,100,0
0.236904348999134,1.74764871843422e-40,0.000425336749368581,0.621731531136887,150,40,4e-04,0.3,0.8,0.15,r,HV,0.5,100,0
0.237312225025496,2.26968161357611e-281,0.00015964696556645,0.74478560099895,150,200,4e-04,0.3,0.8,0.15,r,HV,0.5,100,0
0.235196169587231,2.28770508686334e-05,0.00172710456460587,0.498258347272293,150,5,0.0016,0.3,0.8,0.15,r,HV,0.5,100,0
0.236678777789401,9.93414843186361e-19,0.00106905715194046,0.474036441581641,150,20,0.0016,0.3,0.8,0.15,r,HV,0.5,100,0
0.237358022430757,1.91591727203203e-40,0.000864082783807101,0.45979651676533,150,40,0.0016,0.3,0.8,0.15,r,HV,0.5,100,0
0.237503773918581,3.74991328259088e-269,0.000637732329595579,0.392935597575747,150,200,0.0016,0.3,0.8,0.15,r,HV,0.5,100,0
0.235342219603542,7.70592252225651e-05,0.00264505692184995,0.427082778727803,150,5,0.0036,0.3,0.8,0.15,r,HV,0.5,100,0
0.237238332391695,1.56370170861088e-15,0.00200228385386184,0.325072784319496,150,20,0.0036,0.3,0.8,0.15,r,HV,0.5,100,0
0.237618961981571,6.24496343445295e-34,0.00185238092259558,0.251325766380385,150,40,0.0036,0.3,0.8,0.15,r,HV,0.5,100,0
0.237747292965437,2.21801525410088e-223,0.00183370165771225,0.0573898496854797,150,200,0.0036,0.3,0.8,0.15,r,HV,0.5,100,0
0.235842069649447,0.000321958802325361,0.00408286625362938,0.353209690665046,150,5,0.0064,0.3,0.8,0.15,r,HV,0.5,100,0
0.237118897282524,3.61347974948958e-13,0.00353600672265907,0.183033120264756,150,20,0.0064,0.3,0.8,0.15,r,HV,0.5,100,0
0.237361763482494,1.6908288440091e-28,0.00355200304633806,0.0927598727295171,150,40,0.0064,0.3,0.8,0.15,r,HV,0.5,100,0
0.237603994783079,1.19351450021519e-169,0.00362021079506017,0.00113956254641934,150,200,0.0064,0.3,0.8,0.15,r,HV,0.5,100,0
0.313933690046028,2.46242621111912e-07,0.00182097087323517,0.469732701009439,150,5,4e-04,0.4,0.8,0.15,r,HV,0.5,100,0
0.315435733590363,1.88555903179293e-28,0.00124919478098438,0.412988445822725,150,20,4e-04,0.4,0.8,0.15,r,HV,0.5,100,0
0.316040517542708,5.54452327483828e-75,0.0011260507288539,0.363054588724516,150,40,4e-04,0.4,0.8,0.15,r,HV,0.5,100,0
0.316213951798246,0,0.00100059377977656,0.205964805982349,150,200,4e-04,0.4,0.8,0.15,r,HV,0.5,100,0
0.314191982484959,7.5937798614536e-07,0.00246111786423655,0.423986219344262,150,5,0.0016,0.4,0.8,0.15,r,HV,0.5,100,0
0.315814872235073,5.61677391822286e-28,0.00184449689625824,0.312256323270336,150,20,0.0016,0.4,0.8,0.15,r,HV,0.5,100,0
0.316034207579939,2.28264911968975e-63,0.00175339266704818,0.238246217942946,150,40,0.0016,0.4,0.8,0.15,r,HV,0.5,100,0
0.316327781970504,0,0.00175135021908085,0.0483547679976564,150,200,0.0016,0.4,0.8,0.15,r,HV,0.5,100,0
0.314094081192781,2.62911146699984e-06,0.00342105159870716,0.363838613991562,150,5,0.0036,0.4,0.8,0.15,r,HV,0.5,100,0
0.315654261782286,2.49304329406344e-25,0.00302256158554096,0.192872437990352,150,20,0.0036,0.4,0.8,0.15,r,HV,0.5,100,0
0.316122872246531,2.27298118533093e-52,0.00297923443739241,0.105861799905715,150,40,0.0036,0.4,0.8,0.15,r,HV,0.5,100,0
0.316255610379779,0,0.00305128356975895,0.00210589263322243,150,200,0.0036,0.4,0.8,0.15,r,HV,0.5,100,0
0.314127297048633,1.20812916134349e-05,0.00483877202470248,0.29923279448027,150,5,0.0064,0.4,0.8,0.15,r,HV,0.5,100,0
0.316102116023106,3.37113881533977e-21,0.0047037593809856,0.101597294684991,150,20,0.0064,0.4,0.8,0.15,r,HV,0.5,100,0
0.31613970778238,1.4078926489252e-44,0.00476541576633754,0.0309879453863928,150,40,0.0064,0.4,0.8,0.15,r,HV,0.5,100,0
0.316357767719193,2.74763580019419e-308,0.00483717414210517,1.18441091415091e-05,150,200,0.0064,0.4,0.8,0.15,r,HV,0.5,100,0
0.392498180775351,3.10945359443029e-09,0.00284839220740195,0.367355306132654,150,5,4e-04,0.5,0.8,0.15,r,HV,0.5,100,0
0.394367107162333,3.52644547598074e-40,0.00237117256773828,0.211592081706338,150,20,4e-04,0.5,0.8,0.15,r,HV,0.5,100,0
0.394784936704716,1.40395458567297e-98,0.00231871617427121,0.123815219591692,150,40,4e-04,0.5,0.8,0.15,r,HV,0.5,100,0
0.394770489504643,0,0.00238803338594042,0.00406149709511067,150,200,4e-04,0.5,0.8,0.15,r,HV,0.5,100,0
0.392214494928577,1.88916092458404e-08,0.00344112513644756,0.328901583094207,150,5,0.0016,0.5,0.8,0.15,r,HV,0.5,100,0
0.394489753085876,2.28425716544178e-36,0.00311545815346002,0.149132306261235,150,20,0.0016,0.5,0.8,0.15,r,HV,0.5,100,0
0.394601865491158,1.14008440859574e-84,0.0031236769044755,0.0643501083120508,150,40,0.0016,0.5,0.8,0.15,r,HV,0.5,100,0
0.394814206489478,0,0.00319042991172911,0.000336426694122115,150,200,0.0016,0.5,0.8,0.15,r,HV,0.5,100,0
0.392203184310344,2.29519659747106e-07,0.00455909486372441,0.279849280145063,150,5,0.0036,0.5,0.8,0.15,r,HV,0.5,100,0
0.39464807578318,1.10141766996244e-33,0.00437594375879361,0.0875306032073579,150,20,0.0036,0.5,0.8,0.15,r,HV,0.5,100,0
0.394730086372339,3.56553671871449e-76,0.0044223567687746,0.0237389998299707,150,40,0.0036,0.5,0.8,0.15,r,HV,0.5,100,0
0.394720225715383,0,0.00451228521200285,1.43600014933066e-06,150,200,0.0036,0.5,0.8,0.15,r,HV,0.5,100,0
0.391777147216579,5.97241836590594e-07,0.00616109154074633,0.227325832233626,150,5,0.0064,0.5,0.8,0.15,r,HV,0.5,100,0
0.394920607324057,1.46823520034833e-27,0.00615454097180083,0.0410109294080669,150,20,0.0064,0.5,0.8,0.15,r,HV,0.5,100,0
0.394946965178585,2.23994490150874e-65,0.00624271093260888,0.00575486824852083,150,40,0.0064,0.5,0.8,0.15,r,HV,0.5,100,0
0.394788748460094,0,0.00632574558676293,5.24334144185305e-10,150,200,0.0064,0.5,0.8,0.15,r,HV,0.5,100,0
0.470250173289519,1.88743437130457e-09,0.00420149414156762,0.264172559532905,150,5,4e-04,0.6,0.8,0.15,r,HV,0.5,100,0
0.472739365335736,7.06422994788158e-51,0.00394113963344492,0.0677652985666642,150,20,4e-04,0.6,0.8,0.15,r,HV,0.5,100,0
0.472666727811004,2.01563072121832e-120,0.00392478957926451,0.0177123954309646,150,40,4e-04,0.6,0.8,0.15,r,HV,0.5,100,0
0.47305933820906,0,0.00404624336841956,4.49887994142802e-07,150,200,4e-04,0.6,0.8,0.15,r,HV,0.5,100,0
0.470817942633469,8.98717738985064e-09,0.00481921640496663,0.239234442548856,150,5,0.0016,0.6,0.8,0.15,r,HV,0.5,100,0
0.472561824948646,7.5389815881722e-42,0.00475018074503021,0.0452791611367668,150,20,0.0016,0.6,0.8,0.15,r,HV,0.5,100,0
0.472826926210939,9.69680342659906e-97,0.00479943646328301,0.00749380776487769,150,40,0.0016,0.6,0.8,0.15,r,HV,0.5,100,0
0.473000037718135,0,0.0048651539216036,8.78815575635035e-10,150,200,0.0016,0.6,0.8,0.15,r,HV,0.5,100,0
0.470669577994354,1.44335219930665e-08,0.00628676662783276,0.193328781314796,150,5,0.0036,0.6,0.8,0.15,r,HV,0.5,100,0
0.472136921063833,3.54801950696579e-38,0.00605178977739628,0.024653442826922,150,20,0.0036,0.6,0.8,0.15,r,HV,0.5,100,0
0.472799172519277,2.88368153981878e-97,0.00618710705468522,0.00200571121548889,150,40,0.0036,0.6,0.8,0.15,r,HV,0.5,100,0
0.472944057168853,0,0.00620949257968241,1.93582830348145e-13,150,200,0.0036,0.6,0.8,0.15,r,HV,0.5,100,0
0.47071425240628,1.6877916322073e-07,0.00778692637461789,0.161742393135782,150,5,0.0064,0.6,0.8,0.15,r,HV,0.5,100,0
0.472782912230558,6.99208260098397e-37,0.00796551947861328,0.0101209982160068,150,20,0.0064,0.6,0.8,0.15,r,HV,0.5,100,0
0.472875596262418,9.66793599821444e-81,0.00802160695156904,0.000315263735512916,150,40,0.0064,0.6,0.8,0.15,r,HV,0.5,100,0
0.472965550269792,0,0.00808247822594656,5.73533530852806e-21,150,200,0.0064,0.6,0.8,0.15,r,HV,0.5,100,0
-0.000670419400944369,0.557745937826135,0.000973099625042658,0.599148702764304,150,5,4e-04,0,0.9,0.15,r,HV,0.5,100,0
-0.00017292980929489,0.544004229914529,0.000289724534595327,0.70165303388599,150,20,4e-04,0,0.9,0.15,r,HV,0.5,100,0
0.000100223401502556,0.540236158922708,0.000121098216237572,0.775433124724879,150,40,4e-04,0,0.9,0.15,r,HV,0.5,100,0
-5.1244405159581e-05,0.533249313476033,4.03364312713449e-06,0.955340324744245,150,200,4e-04,0,0.9,0.15,r,HV,0.5,100,0
-9.43917434776033e-05,0.542759323765517,0.00143081732384113,0.545821770105743,150,5,0.0016,0,0.9,0.15,r,HV,0.5,100,0
5.79874939476129e-06,0.518649398929553,0.000650095520083119,0.579490161309428,150,20,0.0016,0,0.9,0.15,r,HV,0.5,100,0
5.23620381298825e-05,0.517845096489103,0.000405599092179078,0.616121598119537,150,40,0.0016,0,0.9,0.15,r,HV,0.5,100,0
-1.24323513199836e-05,0.510438350512598,0.000114592336756226,0.735228078318097,150,200,0.0016,0,0.9,0.15,r,HV,0.5,100,0
-0.000422369964109093,0.513700981033652,0.00245404832071524,0.46113579326969,150,5,0.0036,0,0.9,0.15,r,HV,0.5,100,0
7.06702845834726e-05,0.507309216955602,0.00160602702027127,0.39741373610893,150,20,0.0036,0,0.9,0.15,r,HV,0.5,100,0
0.000283069177001573,0.499633426761324,0.0013573180484051,0.351751893538887,150,40,0.0036,0,0.9,0.15,r,HV,0.5,100,0
-2.19459656925728e-05,0.500095142302033,0.00111061490865413,0.194779868186677,150,200,0.0036,0,0.9,0.15,r,HV,0.5,100,0
-5.56010534298845e-05,0.503661468602862,0.00410992973963413,0.368493874912012,150,5,0.0064,0,0.9,0.15,r,HV,0.5,100,0
0.000117869558978578,0.493886293725629,0.00336335522733302,0.220143369233198,150,20,0.0064,0,0.9,0.15,r,HV,0.5,100,0
-8.0133591150945e-05,0.496660663648566,0.00317011288434607,0.135099963639305,150,40,0.0064,0,0.9,0.15,r,HV,0.5,100,0
-5.17324536211484e-06,0.495975051935657,0.00317546708000046,0.0059178336153501,150,200,0.0064,0,0.9,0.15,r,HV,0.5,100,0
0.0845221135355158,0.092032847420249,0.00101469837536941,0.590140075622369,150,5,4e-04,0.1,0.9,0.15,r,HV,0.5,100,0
0.0850658654967872,0.000550220860141106,0.00030020412346264,0.694676876133589,150,20,4e-04,0.1,0.9,0.15,r,HV,0.5,100,0
0.0852578602641116,1.11938008461954e-06,0.000165132030879907,0.754335484796343,150,40,4e-04,0.1,0.9,0.15,r,HV,0.5,100,0
0.0854390235013237,7.76133631164526e-34,8.45979720278559e-06,0.939842467860589,150,200,4e-04,0.1,0.9,0.15,r,HV,0.5,100,0
0.0850506714009712,0.104099522886607,0.00148820202484936,0.536552590218416,150,5,0.0016,0.1,0.9,0.15,r,HV,0.5,100,0
0.0852392026202412,0.000919304817342247,0.000694129391385633,0.56696213414645,150,20,0.0016,0.1,0.9,0.15,r,HV,0.5,100,0
0.0855200430406412,3.08074390981629e-06,0.000476763342058153,0.588127260241319,150,40,0.0016,0.1,0.9,0.15,r,HV,0.5,100,0
0.0856538678163668,9.6796910265477e-28,0.000166367976225436,0.688099999170719,150,200,0.0016,0.1,0.9,0.15,r,HV,0.5,100,0
